engine air conditioner found unserviceable,PhysicalObject/EmittingObject/ElectricCoolingObject,engine air conditioner,unserviceable
apply loctite on brake pump bolt,PhysicalObject/HoldingObject/FasteningObject,brake pump bolt,needs loctite
crack in headboard,PhysicalObject/HoldingObject/StructuralSupportingObject,headboard,crack
air brake line requires replacing,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,air brake line,needs replacing
air conditioner fan hose is blown,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,air conditioner fan hose,blown
unserviceable heater hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,heater hose,unserviceable
fan motor hose needs replacement,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,fan motor hose,needs replacing
brake hose leaking,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake hose,leak
blown o-ring in engine pump,PhysicalObject/CoveringObject/InfillingObject,engine pump o-ring,blown
hydraulic motor engine air conditioner is unserviceable,PhysicalObject/EmittingObject/ElectricCoolingObject,hydraulic motor engine air conditioner,unserviceable
steering cylinder pin has no grease,PhysicalObject/HoldingObject/FasteningObject,steering cylinder pin,no grease
no grease on boom foot clevis pin,PhysicalObject/HoldingObject/FasteningObject,boom foot clevis pin,no grease
need extending brake pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake pump hose,needs extending
filter hose requires fitting,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,filter hose,needs fitting
not working parts washer pump pressure gauge,PhysicalObject/PresentingObject/ScalarDisplay,parts washer pump pressure gauge,not working
hydraulic pipe is cracked,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hydraulic pipe,cracked
clamps require loctite,PhysicalObject/HoldingObject/PositioningObject,clamps,needs loctite
fitting needed for slew motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,slew motor hose,needs fitting
parts washer pump oil has leak,PhysicalObject/ProtectingObject/WearProtectingObject,parts washer pump oil,leaking
motor hose needs extending,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,motor hose,needs extending
no charge in inverter batteries,PhysicalObject/GeneratingObject/ChemicalToElectricalEnergyGeneratingObject,inverter batteries,no charge
leaking head pulley shaft input seal,PhysicalObject/CoveringObject/InfillingObject,head pulley shaft input seal,leaking
belly plate bolt requires replacement,PhysicalObject/HoldingObject/FasteningObject,belly plate bolt,needs replaced
fuel leak in cooler pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler pump hose,leak fuel
weightometer not working,PhysicalObject/SensingObject/ForceSensingObject,weightometer,not working
centrifuge filter is leaking,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,centrifuge filter,leaking
blown operator cabin air conditioner hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,operator cabin air conditioner hose,blown
differential pump bolt requires replacing,PhysicalObject/HoldingObject/FasteningObject,differential pump bolt,needs replacing
replace broken auto-greaser door window,PhysicalObject/ControllingObject/SpaceAccessObject,auto-greaser door window,broken
parts washer pump hose needs clean out,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,parts washer pump hose,needs clean out
leak coolant from condenser fan pump,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,condenser fan pump,leak coolant
replace unserviceable steering shaft universal joint,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,steering shaft universal joint,unserviceable
control valve falling off,PhysicalObject/ControllingObject/SealedFluidVaryingObject,control valve,falling off
add grease to pin,PhysicalObject/HoldingObject/FasteningObject,pin,no grease
cabin air conditioner fan found unserviceable,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,cabin air conditioner fan,unserviceable
slew pump cavity low,PhysicalObject/InterfacingObject/SpaceLinkingObject,slew pump cavity,low
operator cabin air conditioner leaking,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,operator cabin air conditioner accessory drive,leaking
noisy drag roller bearing,PhysicalObject/HoldingObject/JointingObject,drag roller bearing,noisy
brake pump hose needs extending,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake pump hose,needs extending
cracks found in dirt chute,PhysicalObject/GuidingObject/SolidMatterGuidingObject,dirt chute,cracks
replacing needed for cabin seat,PhysicalObject/StoringObject/OpenStationaryStoringObject,cabin seat,needs replacing
fix leaking air compressor oil,PhysicalObject/ProtectingObject/WearProtectingObject,air compressor oil,leaking
air leaking from radiator relief valves,PhysicalObject/ControllingObject/SealedFluidVaryingObject,radiator relief valves,leaking air
engine air conditioner hose needs replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine air conditioner hose,needs replaced
replace drag motor lube fault,PhysicalObject/ProtectingObject/WearProtectingObject,drag motor lube,fault
cooler pump lube system has faults,PhysicalObject/ProtectingObject/WearProtectingObject,cooler pump lube system,faults
gauges need to be replaced,PhysicalObject,gauges,requires replacing
slew pump bolt needs tightening with loctite,PhysicalObject/HoldingObject/FasteningObject,slew pump bolt,needs loctite
inverter earthing out,PhysicalObject/TransformingObject/ElectricEnergyConvertingObject,inverter,earthing out
replace slew brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,slew brake hose,needs replacing
transmission experiencing slipping fault,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,transmission,slipping fault
oil leaking from swing brake filter,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,swing brake filter,leaking oil
am / fm radio needs an aerial,PhysicalObject/TransformingObject/SignalConvertingObject,am / fm radio,needs aerial
noise from jockey pulley bearing,PhysicalObject/HoldingObject/JointingObject,jockey pulley bearing,noisy
pin is without grease,PhysicalObject/HoldingObject/FasteningObject,pin,no grease
dragline air conditioner fuse is blowing,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,dragline air conditioner fuse,keep blowing
out of adjustment hoist drag brake,PhysicalObject/RestrictingObject/MovementRestrictingObject,hoist drag brake,out of adjustment
repair cracks in handrail,PhysicalObject/ProtectingObject/PreventiveProtectingObject,handrail,cracks
no grease found on steering cylinder pin,PhysicalObject/HoldingObject/FasteningObject,steering cylinder pin,no grease
extending needed for engine fan hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine fan hose,needs extending
belly plate bolt needs to be loctite,PhysicalObject/HoldingObject/FasteningObject,belly plate bolt,needs loctite
pump drive is leaking,PhysicalObject/DrivingObject/ElectromagneticRotationalDrivingObject,pump drive,leaking
replace leaking air compressor oil,PhysicalObject/ProtectingObject/WearProtectingObject,air compressor oil,leaking
tagging required for lighting,PhysicalObject/EmittingObject/LightObject,lighting,requires tagging
axle oil cooler hose is blown,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,axle oil cooler hose,blown
lights have blown,PhysicalObject,lights,blown
frame has found oil,PhysicalObject,frame,found oil
clean out needed for cooler fan hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,needs clean out
centrifuge hose has grease leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,centrifuge hose,leak grease
extend hmu hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hmu hose,needs extending
swing brake hose requires replacement,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing brake hose,needs replaced
fuel leaking from cooler pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler pump hose,leak fuel
engine pump hose has leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine pump hose,leaking
cooler fan hose needs repair for leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,leak
fault in drag iov,PhysicalObject/PresentingObject/GraphicalDisplay,drag iov,fault
repair cracks on dirt chute,PhysicalObject/GuidingObject/SolidMatterGuidingObject,dirt chute,cracks
leaking parts washer pump oil,PhysicalObject/ProtectingObject/WearProtectingObject,parts washer pump oil,leaking
repair dust leak,PhysicalObject/Substance/Solid,dust,leak
hmu hose needs new fitting,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hmu hose,needs fitting
slew motor hose needs fitting,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,slew motor hose,needs fitting
head pulley shaft requires replacing,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,head pulley shaft,requires replacing
battery cover hinges seized,PhysicalObject/HoldingObject/JointingObject,battery cover hinges,seized
broken air conditioner compressor earth terminal,PhysicalObject/ControllingObject/ElectricEarthingObject,air conditioner compressor earth terminal,broken
replace unserviceable screen,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,screen,unserviceable
blocked radiator due to grass,PhysicalObject/EmittingObject/ThermalEnergyTransferObject,radiator,blocked grass
cracked hydraulic pipe,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hydraulic pipe,cracked
door frame contains hole,PhysicalObject/HoldingObject/FramingObject,door frame,hole
seized battery cover hinges,PhysicalObject/HoldingObject/JointingObject,battery cover hinges,seized
swing motor hose needs replacing,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing motor hose,needs replacing
pilot valve solenoid leaking,PhysicalObject/DrivingObject/ElectromagneticLinearDrivingObject,pilot valve solenoid,leak
starter fuse is blowing,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,starter fuse,keeps blowing
replace shaft needed,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,shaft,requires replacing
differential pump bolt needs loctite,PhysicalObject/HoldingObject/FasteningObject,differential pump bolt,needs loctite
replacing needed for head pulley shaft,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,head pulley shaft,requires replacing
cylinder movement is creeping,PhysicalObject,cylinder,creeping
hydraulic motor engine air conditioner found unserviceable,PhysicalObject/EmittingObject/ElectricCoolingObject,hydraulic motor engine air conditioner,unserviceable
parts washer pump hose needs cleaning,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,parts washer pump hose,needs clean out
need repair for engine pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine pump hose,needs repair
fitting needed for engine oil cooler hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine oil cooler hose,needs fitting
apply loctite to drag rope pump bolt,PhysicalObject/HoldingObject/FasteningObject,drag rope pump bolt,needs loctite
cracks in braces,PhysicalObject,braces,cracks
repair leak in accumulator,PhysicalObject/StoringObject/MechanicalEnergyStoringObject,accumulator,leak
need loctite on drag rope pump bolt,PhysicalObject/HoldingObject/FasteningObject,drag rope pump bolt,needs loctite
loctite needed for cabin seat,PhysicalObject/StoringObject/OpenStationaryStoringObject,cabin seat,needs loctite
hydraulic motor engine oil cooler leak coolant,PhysicalObject/EmittingObject/ThermalCoolingObject,hydraulic motor engine oil cooler,leak coolant
apply loctite to cooler pump bolt,PhysicalObject/HoldingObject/FasteningObject,cooler pump bolt,needs loctite
leaking engine,PhysicalObject/DrivingObject/CombustionEngine,engine,leaks
brake pump hose is leaking,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake pump hose,leaking
brake filter hose weeping,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake filter hose,weeping
lights are blown,PhysicalObject,lights,blown
no charge in blower inverter batteries,PhysicalObject/GeneratingObject/ChemicalToElectricalEnergyGeneratingObject,blower inverter batteries,no charge
hydraulic pipe has crack,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hydraulic pipe,cracked
clam cylinder hose clamp found broken,PhysicalObject/HoldingObject/PositioningObject,clam cylinder hose clamp,broken
repair crack in liner,PhysicalObject/ProtectingObject/WearProtectingObject,liner,crack
engine fan hose requires extending,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine fan hose,needs extending
leaking cooler pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler pump hose,leaking
cracked fuel tank,PhysicalObject,fuel tank,cracked
out of adjustment hoist brake,PhysicalObject/RestrictingObject/MovementRestrictingObject,hoist brake,out of adjustment
pto shaft universal joint failed,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,pto shaft universal joint,failed
carousel bolt needs loctite,PhysicalObject/HoldingObject/FasteningObject,carousel bolt,needs loctite
hoist brake is out of adjustment,PhysicalObject/RestrictingObject/MovementRestrictingObject,hoist brake,out of adjustment
slew motor hose has fuel leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,slew motor hose,leak fuel
motor hose requires extending,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,motor hose,needs extending
accumulator is leaking,PhysicalObject/StoringObject/MechanicalEnergyStoringObject,accumulator,leak
loctite application needed on pump bolt,PhysicalObject/HoldingObject/FasteningObject,parts washer pump bolt,needs loctite
replace broken fan pump bolt,PhysicalObject/HoldingObject/FasteningObject,fan pump bolt,broken
condenser fan hose found blown,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,condenser fan hose,blown
fuel cooler mounts have cracks,PhysicalObject/HoldingObject/StructuralSupportingObject,fuel cooler mounts,cracks
roller bearing producing noise,PhysicalObject/HoldingObject/JointingObject,roller bearing,noisy
needs replacing slew brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,slew brake hose,needs replacing
centrifuge hose leaks grease,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,centrifuge hose,leak grease
pto pump bolt requires loctite,PhysicalObject/HoldingObject/FasteningObject,pto pump bolt,needs loctite
replace leaking brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake hose,leak
siren is unserviceable,PhysicalObject/EmittingObject/AcousticWaveEmittingObject,siren,unserviceable
cooler pump hose has fuel leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler pump hose,leak fuel
coolant leak in hoist motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hoist motor hose,leak coolant
leak in brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake hose,leak
lights fuse has a fault,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,lights fuse,fault
needs repair for engine air conditioner,PhysicalObject/EmittingObject/ElectricCoolingObject,engine air conditioner,needs repair
drag rope pump hose requires replacing,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,drag rope pump hose,needs replacing
cracked fuel cooler mounts,PhysicalObject/HoldingObject/StructuralSupportingObject,fuel cooler mounts,cracks
dogbone bolt needs replaced,PhysicalObject/HoldingObject/FasteningObject,dogbone bolt,needs replaced
grease is leaking,PhysicalObject/ProtectingObject/WearProtectingObject,grease,leak
fitting needed for filter hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,filter hose,needs fitting
replace broken cooler hose clamp,PhysicalObject/HoldingObject/PositioningObject,cooler hose clamp,broken
hose leak found,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hose,leak
controller filter hose is unserviceable,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,controller filter hose,unserviceable
tight engine air conditioner control cable,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,engine air conditioner control cable,tight
dogbone bolt needs to be loctited,PhysicalObject/HoldingObject/FasteningObject,dogbone bolt,needs loctite
repair needed for parts washer pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,parts washer pump hose,needs repair
drag rope pump bolt needs replacing,PhysicalObject/HoldingObject/FasteningObject,drag rope pump bolt,needs replacing
dirt chute cracking,PhysicalObject/GuidingObject/SolidMatterGuidingObject,dirt chute,cracks
crowd cylinder hose needs hydraulic oil repair,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,crowd cylinder hose,leak hydraulic oil
repair broken handrail weld,PhysicalObject/CoveringObject/InfillingObject,handrail weld,broken
airhorn found not working,PhysicalObject/PresentingObject/AcousticDevice,airhorn,not working
clean out needed for roof heater hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,roof heater hose,needs clean out
replace faulty air conditioner fuse,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,operator cabin air conditioner fuse,fault
cracks in cross braces,PhysicalObject/HoldingObject/ReinforcingObject,cross braces,cracks
cabin door frame with hole,PhysicalObject/HoldingObject/FramingObject,cabin door frame,hole
oil leak in hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hose,leak oil
cabin air conditioner drive has leak,PhysicalObject/DrivingObject/ElectromagneticRotationalDrivingObject,cabin air conditioner drive,leaking
engine pump is leaking,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,engine pump,leaking
engine mount is moving,PhysicalObject/HoldingObject/StructuralSupportingObject,engine mount,movement
replace leaking cooler pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler pump hose,leaking
fuel tank has a crack,PhysicalObject/StoringObject/EnclosedStationaryStoringObject,fuel tank,crack
hose leaking oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hose,leak oil
dust leak present,PhysicalObject/Substance/Solid,dust,leak
alarm from slew pump chip sensor,PhysicalObject/SensingObject/ConcentrationSensingObject,slew pump chip sensor,alarm
replace blown axle oil cooler hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,axle oil cooler hose,blown
radiator blocked by grass,PhysicalObject/EmittingObject/ThermalEnergyTransferObject,radiator,blocked grass
unserviceable pump chip sensor harness,PhysicalObject/HoldingObject/StructuralSupportingObject,pump chip sensor harness,unserviceable
air conditioner compressor earth terminal broken,PhysicalObject/ControllingObject/ElectricEarthingObject,air conditioner compressor earth terminal,broken
pressure gauge on parts washer pump not working,PhysicalObject/PresentingObject/ScalarDisplay,parts washer pump pressure gauge,not working
cabin air conditioner hose requires replacement,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cabin air conditioner hose,needs replaced
vibration in engine,PhysicalObject/DrivingObject/CombustionEngine,engine,vibration
fitting needed for hmu hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hmu hose,needs fitting
replace blown lights,PhysicalObject,lights,blown
cracked fuel tank,PhysicalObject/StoringObject/EnclosedStationaryStoringObject,fuel tank,crack
cabin missing smoke detector,PhysicalObject/HoldingObject/EnclosingObject,cabin,missing smoke detector
not working compressor,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,compressor,not working
swing motor rtd incorrectly wired,PhysicalObject/SensingObject/ResistivitySensingObject,swing motor rtd,wired incorrectly
steering column is moving,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,steering column,movement
auto-greaser door window requires replacing,PhysicalObject/ControllingObject/SpaceAccessObject,auto-greaser door window,needs replacing
mast dust flap needs repair,PhysicalObject/ProtectingObject/EnvironmentProtectingObject,mast dust flap,needs repair
extending needed for hoist motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hoist motor hose,needs extending
blown transmission hose o-ring,PhysicalObject/CoveringObject/InfillingObject,transmission hose o-ring,blown
leaking steering pump drive,PhysicalObject/DrivingObject/ElectromagneticRotationalDrivingObject,steering pump drive,leaking
replace brake filter hose needed,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake filter hose,needs replaced
leaking cabin air conditioner drive,PhysicalObject/DrivingObject/ElectromagneticRotationalDrivingObject,cabin air conditioner drive,leaking
auto-spray not working,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,auto-spray,not working
fuel leaking from cooler pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler pump hose,leaking fuel
replace blown boom hose o-ring,PhysicalObject/CoveringObject/InfillingObject,boom hose o-ring,blown
speedometer not functioning,PhysicalObject/SensingObject/TimeRatingObject,speedometer,not working
extending required for motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,motor hose,needs extending
handrail cracked,PhysicalObject/ProtectingObject/PreventiveProtectingObject,handrail,cracks
cabin seat requires replacing,PhysicalObject/StoringObject/OpenStationaryStoringObject,cabin seat,needs replacing
accessory drive leaking in operator cabin air conditioner,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,operator cabin air conditioner accessory drive,leaking
broken clam cylinder hose clamp,PhysicalObject/HoldingObject/PositioningObject,clam cylinder hose clamp,broken
fault in drivers window,PhysicalObject/ControllingObject/SpaceAccessObject,drivers window,fault
auto-greaser door window found broken,PhysicalObject/ControllingObject/SpaceAccessObject,auto-greaser door window,broken
mast lights harness unserviceable,PhysicalObject/HoldingObject/StructuralSupportingObject,mast lights harness,unserviceable
wiring for swing motor rtd incorrect,PhysicalObject/SensingObject/ResistivitySensingObject,swing motor rtd,wired incorrectly
box coupling unserviceable,PhysicalObject/InterfacingObject/NonDetachableCoupling,box coupling,unserviceable
replace broken control cable,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,control cable,broken
leaking bucket cylinder hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,bucket cylinder hose,leaking
replacing needed for slew brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,slew brake hose,needs replacing
cracked window frame needs repair,PhysicalObject/HoldingObject/FramingObject,window frame,crack
diverter valve leaking dust,PhysicalObject/ControllingObject/SolidSubstanceFlowVaryingObject,diverter valve,leak dust
unserviceable cabin air conditioner thermostat,PhysicalObject/SensingObject/TemperatureSensingObject,cabin air conditioner thermostat,unserviceable
hoist brake needs adjustment,PhysicalObject/RestrictingObject/MovementRestrictingObject,hoist brake,out of adjustment
replace blown engine pump o-ring,PhysicalObject/CoveringObject/InfillingObject,engine pump o-ring,blown
steering control valve is falling off,PhysicalObject/ControllingObject/SealedFluidVaryingObject,steering control valve,falling off
cabin seat requires loctite,PhysicalObject/StoringObject/OpenStationaryStoringObject,cabin seat,needs loctite
replace leaking engine pump oil,PhysicalObject/ProtectingObject/WearProtectingObject,engine pump oil,leaking
roof heater taps leaking water,PhysicalObject/ControllingObject/SealedFluidVaryingObject,roof heater taps,leaking
leaking brake pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake pump hose,leaking
repair broken window,PhysicalObject/ControllingObject/SpaceAccessObject,window,broken
brake shows temperature error,PhysicalObject/RestrictingObject/MovementRestrictingObject,brake,temperature error
replace cracked braces,PhysicalObject,braces,cracks
air tank safety valve is leaking,PhysicalObject/ProtectingObject/PressureProtectingObject,air tank safety valve,leaking
hoist brake filter worn,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,hoist brake filter,worn
unserviceable thermostat,PhysicalObject/SensingObject/TemperatureSensingObject,thermostat,unserviceable
brake pump bolt needs loctite,PhysicalObject/HoldingObject/FasteningObject,brake pump bolt,needs loctite
clean out required for vims keypad light,PhysicalObject/EmittingObject/LightObject,vims keypad light,needs clean out
radio needs its aerial,PhysicalObject,radio,needs aerial
thrust bearing oil discovered,PhysicalObject/ProtectingObject/WearProtectingObject,thrust bearing oil,found
differential pump bolt requires loctite,PhysicalObject/HoldingObject/FasteningObject,differential pump bolt,needs loctite
repair grease leak,PhysicalObject/ProtectingObject/WearProtectingObject,grease,leak
loctite needed for brake pump bolt,PhysicalObject/HoldingObject/FasteningObject,brake pump bolt,needs loctite
roof heater hose needs to be cleaned,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,roof heater hose,needs clean out
no clevis pin grease,PhysicalObject/ProtectingObject/WearProtectingObject,clevis pin grease,no
cylinder is creeping,PhysicalObject,cylinder,creeping
brake temperature error detected,PhysicalObject/RestrictingObject/MovementRestrictingObject,brake,temperature error
condenser fan pump leaks coolant,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,condenser fan pump,leak coolant
airhorn needs repair not working,PhysicalObject/PresentingObject/AcousticDevice,airhorn,not working
repair walk motor brake hose needed,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,walk motor brake hose,needs repair
cracks in mud bucket,PhysicalObject/StoringObject/MoveableStoringObject,mud bucket,cracks
crack found in fuel tank,PhysicalObject/StoringObject/EnclosedStationaryStoringObject,fuel tank,crack
air conditioner compressor not working,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,air conditioner compressor,not working
drag brake pump is leaking fuel,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,drag brake pump,leak fuel
cabin seat needs replacing,PhysicalObject/StoringObject/OpenStationaryStoringObject,cabin seat,needs replacing
missing pump bolt,PhysicalObject/HoldingObject/FasteningObject,pump bolt,missing
clevis pin requires grease,PhysicalObject/HoldingObject/FasteningObject,clevis pin,no grease
leak coolant in pto pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,pto pump hose,leak coolant
hoist motor hose needs to be extended,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hoist motor hose,needs extending
clean out needed for slew pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,slew pump hose,needs clean out
pressure gauge for brake pump not working,PhysicalObject/PresentingObject/ScalarDisplay,brake pump pressure gauge,not working
falling off steering control valve,PhysicalObject/ControllingObject/SealedFluidVaryingObject,steering control valve,falling off
differential pump bolt needs to be replaced,PhysicalObject/HoldingObject/FasteningObject,differential pump bolt,needs replacing
steering shaft universal joint is unserviceable,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,steering shaft universal joint,unserviceable
pto pump contamination switch is on,PhysicalObject/SensingObject/ConcentrationSensingObject,pto pump contamination switch,on
mirror is broken,PhysicalObject/GuidingObject/LightGuidingObject,mirror,broken
cooler pump hose has fuel leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler pump hose,leaking fuel
engine pump hose needs repair,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine pump hose,needs repair
replace leaking motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,motor hose,leaking
repair pto not meshing,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,pto,not meshing
engine air conditioner hose requires replacement,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine air conditioner hose,needs replaced
clevis pin grease not found,PhysicalObject/ProtectingObject/WearProtectingObject,clevis pin grease,no
replace hoist brake hose leaking hydraulic oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hoist brake hose,leak hydraulic oil
loctite needed for pto pump bolt,PhysicalObject/HoldingObject/FasteningObject,pto pump bolt,needs loctite
boom cylinder hose requires replacing,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,boom cylinder hose,needs replacing
replace cracking operator cabin air conditioner cover,PhysicalObject/CoveringObject/ClosureObject,operator cabin air conditioner cover,cracking
leaking air tank safety valve,PhysicalObject/ProtectingObject/PressureProtectingObject,air tank safety valve,leaking
replace unserviceable pump chip sensor harness,PhysicalObject/HoldingObject/StructuralSupportingObject,pump chip sensor harness,unserviceable
replace broken clam cylinder hose clamp,PhysicalObject/HoldingObject/PositioningObject,clam cylinder hose clamp,broken
mast lights harness is unserviceable,PhysicalObject/HoldingObject/StructuralSupportingObject,mast lights harness,unserviceable
air conditioner compressor found not working,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,air conditioner compressor,not working
differential pump oil leaking,PhysicalObject/ProtectingObject/WearProtectingObject,differential pump oil,leak
unserviceable steering shaft universal joint,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,steering shaft universal joint,unserviceable
drivers window is faulty,PhysicalObject/ControllingObject/SpaceAccessObject,drivers window,fault
replacing needed for drag rope pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,drag rope pump hose,needs replacing
replace dragline air conditioner fuse blowing,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,dragline air conditioner fuse,keep blowing
replace blown cooler hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler hose,blown
drag roller needs change out,PhysicalObject/HoldingObject/JointingObject,drag roller,need change out
walk motor brake switches need cleaning,PhysicalObject/HumanInteractionObject/HandInteractionObject,walk motor brake switches,need cleaning
repair cracks in fuel cooler mounts,PhysicalObject/HoldingObject/StructuralSupportingObject,fuel cooler mounts,cracks
brake filter hose is leaking,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake filter hose,leaking
